"LicenceNumber","ApplicationStatusEn","LicenceStatus","LicenceTypeEn","Latitude","Longitude","PremisesName","StreetAddress","City","Province","PostalCode","AddressID"
"CRSA1527072","Authorized to Open","Active","Cannabis Retail Store Authorization","45.3436199973075","-75.6905399987896","PLANET EARTH CANNABIS RIVERSIDE","3685 RIVERSIDE DR","OTTAWA","ON","K1V1G8","77260691"
"CRSA1528249","Authorized to Open","Active","Cannabis Retail Store Authorization","48.445998983665","-89.225740008627","HIGHLIFE THUNDER BAY","4 BALSAM ST","THUNDER BAY","ON","P7A5M7","24204406"
"CRSA1528573","Authorized to Open","Active","Cannabis Retail Store Authorization","43.714684286953","-79.556041061671","Cannabis Hut","6 REXDALE BLVD","ETOBICOKE","ON","M9W1N6","200871598"
"CRSA1529612","Authorized to Open","Active","Cannabis Retail Store Authorization","43.0892705043278","-79.1108005284494","Discounted Cannabis","6915 LUNDY'S LANE","NIAGARA FALLS","ON","L2G1V8","44271452"
"CRSA1529879","Authorized to Open","Active","Cannabis Retail Store Authorization","44.895395000882","-76.02714901605","Highlife Smiths Falls","60 LOMBARD ST UNIT 5","SMITHS FALLS","ON","K7A5K2","201417277"
"CRSA1530434","Authorized to Open","Active","Cannabis Retail Store Authorization","45.308183992891","-75.082673986947","BONJOUR HIGH CANNABIS CO. CASSELMAN","646 PRINCIPALE ST","CASSELMAN","ON","K0A 1M0","201665591"
"CRSA1530548","Authorized to Open","Active","Cannabis Retail Store Authorization","42.332862882099","-81.999457786791","True North Cannabis Co.","116 TALBOT ST W","BLENHEIM","ON","N0P1A0","201758781"
"CRSA1530891","Authorized to Open","Active","Cannabis Retail Store Authorization","44.090354691302","-80.209067259081","Golden Tree Cannabis","303 COL PHILLIPS DR UNIT 105","SHELBURNE","ON","L9V 3X7","201924282"
"CRSA1530926","Authorized to Open","Active","Cannabis Retail Store Authorization","44.402127500811","-79.721819264685","Tokyo Smoke Cannabis","353 ANNE ST N UNIT 6","BARRIE","ON","L4N7Z9","201857702"
"CRSA1531510","Authorized to Open","Active","Cannabis Retail Store Authorization","43.7284000142144","-79.2289900124208","CANNA CABANA","3148 KINGSTON RD UNIT 3","SCARBOROUGH","ON","M1M1P4","88473199"
"CRSA1531757","Authorized to Open","Active","Cannabis Retail Store Authorization","43.9523500082792","-77.3419399640253","County Cannabis","186 MAIN STREET UNIT 3","WELLINGTON","ON","K0K 3L0","87834912"
"CRSA1532039","Authorized to Open","Active","Cannabis Retail Store Authorization","43.653488598603","-79.36225447774","COSMIC CHARLIES","356 KING ST E","TORONTO","ON","M5A1K9","43957886"
"CRSA1532089","Authorized to Open","Active","Cannabis Retail Store Authorization","43.6621483127993","-79.3530572232675","Nomade Cannabis","129 MUNRO ST","TORONTO","ON","M4M2B8","24119378"
"CRSA1532377","Authorized to Open","Active","Cannabis Retail Store Authorization","43.8361399918032","-79.2503799587723","Highlife Markham and Steeles","3351 MARKHAM RD SUITE 136","SCARBOROUGH","ON","M1X0A6","76926117"
"CRSA1532606","Authorized to Open","Active","Cannabis Retail Store Authorization","43.4465506916727","-80.5705531696","BUDDIES CANNABIS","646 ERB ST W UNIT 101","WATERLOO","ON","N2T0A8","165210"
"CRSA1532983","Authorized to Open","Active","Cannabis Retail Store Authorization","45.41370519689","-75.695312403001","Dime & Dash","366 BANK ST","OTTAWA","ON","K2P 1Y2","202711928"
"CRSA1533043","Authorized to Open","Active","Cannabis Retail Store Authorization","44.5408599844858","-78.546590022066","Rokeby Cannabis","48 MAIN STREET  BOX 909","BOBCAYGEON","ON","K0M 1A0","71476181"
"CRSA1533309","Authorized to Open","Active","Cannabis Retail Store Authorization","43.8772999978984","-78.8465899875604","THE CANNABIS CONNOISSEUR, OSHAWA","92 WOLFE ST SUITE 3A","OSHAWA","ON","L1H3T6","81235140"
"CRSA1533396","Authorized to Open","Active","Cannabis Retail Store Authorization","43.2857608018842","-80.4502798246454","Speakeasy Cannabis Ayr","62 STANLEY ST","AYR","ON","N0B1E0","114703594"
"CRSA1533398","Authorized to Open","Active","Cannabis Retail Store Authorization","44.0057999799055","-77.8868199968183","Speakeasy Cannabis Colborne","33 KING ST E","COLBORNE","ON","K0K 1S0","81073106"
"CRSA1533401","Authorized to Open","Active","Cannabis Retail Store Authorization","43.4030737038778","-80.3263346755735","Speak Easy Cannabis","561 HESPELER RD UNIT 14","CAMBRIDGE","ON","N1R6J4","44280799"
"CRSA1533402","Authorized to Open","Active","Cannabis Retail Store Authorization","44.738380790101","-79.908742662477","Speakeasy Cannabis Midland","9225 COUNTY RD 93 UNIT 16","MIDLAND","ON","L4R4K4","204836302"
"CRSA1534181","Authorized to Open","Active","Cannabis Retail Store Authorization","43.733218812259","-79.451519399626","FIKA CANNABIS","B1B-77 BILLY BISHOP WAY","NORTH YORK","ON","M3K0C2","203848658"
"CRSA1534221","Authorized to Open","Active","Cannabis Retail Store Authorization","44.925317179843","-79.372061388275","Groovys Gravenhurst","365 BETHUNE DR N UNIT C","GRAVENHURST","ON","P1P1B8","203214028"
"CRSA1534374","Authorized to Open","Active","Cannabis Retail Store Authorization","42.964433796222","-81.362668174022","SESSIONS CANNABIS - RIVER BEND","1876 OXFORD ST W UNIT 2B","LONDON","ON","N6K0J8","147682959"
"CRSA1534555","Authorized to Open","Active","Cannabis Retail Store Authorization","43.6764025","-79.7464573","GANJIKA HOUSE","186 MAIN ST S","BRAMPTON","ON","L6W2E2","33376051"
"CRSA1534558","Authorized to Open","Active","Cannabis Retail Store Authorization","43.9079493660915","-78.9005861603674","Ganjika House Oshawa","575 THORNTON RD N UNIT 7","OSHAWA","ON","L1J8L5","95073"
"CRSA1534576","Authorized to Open","Active","Cannabis Retail Store Authorization","43.7425699987181","-79.6987500040321","Ganjika House Queen and Airport","2880 QUEEN ST E UNIT 8","BRAMPTON","ON","L6S6E8","68809714"
"CRSA1534752","Authorized to Open","Active","Cannabis Retail Store Authorization","43.379283772492","-80.299877720093","Discounted Cannabis","800 FRANKLIN BLVD UNIT C9","CAMBRIDGE","ON","N1R7Z1","203418908"
"CRSA1535236","Authorized to Open","Active","Cannabis Retail Store Authorization","43.712492000178","-79.557654913309","Canna Cabana","150 SILVER REIGN DR UNIT B5-5","TORONTO","ON","M9W0G3","204124317"
"CRSA1535828","Authorized to Open","Active","Cannabis Retail Store Authorization","46.547872920776","-80.881214170196","Highlife Garson","2888 FALCONBRIDGE HWY","GARSON","ON","P3L1J6","203840858"
"CRSA1536080","Authorized to Open","Active","Cannabis Retail Store Authorization","43.6819978379305","-79.7796130313923","Mr. Buddz Cannabis Shop","4 FLOWERTOWN AVE","BRAMPTON","ON","L6X2J9","24204662"
"CRSA1536575","Authorized to Open","Active","Cannabis Retail Store Authorization","43.660140015958","-79.4807500296648","Olive Jar Cannabis","554 ANNETTE ST","TORONTO","ON","M6S2C2","81579674"
"CRSA1536676","Authorized to Open","Active","Cannabis Retail Store Authorization","45.611320659335","-74.60475120645","Highbud Cannabis","128 JOHN ST","HAWKESBURY","ON","K6A1X9","204144021"
"CRSA1537017","Authorized to Open","Active","Cannabis Retail Store Authorization","43.579964513695","-79.615276222869","Cannabis Hut","2565 HURONTARIO ST","MISSISSAUGA","ON","L5A2G4","204576881"
"CRSA1537180","Authorized to Open","Active","Cannabis Retail Store Authorization","42.943706187859","-81.215341892659","KINDLING CANNABIS - SOUTH LONDON","769 SOUTHDALE RD E SUITE 1","LONDON","ON","N6E3B9","204328650"
"CRSA1537389","Authorized to Open","Active","Cannabis Retail Store Authorization","43.285849398601","-80.449103424535","CANNABIS CUPBOARD","122 STANLEY ST UNIT A","AYR","ON","N0B1E0","204420256"
"CRSA1537576","Authorized to Open","Active","Cannabis Retail Store Authorization","42.0962342764727","-83.1080467333654","SESH - AMHERSTBURG","400 SANDWICH ST S UNIT 1300","AMHERSTBURG","ON","N9V3L4","64506627"
"CRSA1537578","Authorized to Open","Active","Cannabis Retail Store Authorization","42.092589885971","-83.106580880986","Sessions Cannabis - Amherstburg","527 SANDWICH ST S UNIT 440","AMHERSTBURG","ON","N9V3G5","204489166"
"CRSA1537579","Authorized to Open","Active","Cannabis Retail Store Authorization","43.394983999149","-80.273467935749","Sessions Cannabis - Fiddlesticks","825 SAGINAW PARKWAY UNIT #2","CAMBRIDGE","ON","N1T0E2","24226560"
"CRSA1537704","Authorized to Open","Active","Cannabis Retail Store Authorization","43.516894715613","-79.624144024972","Highlife 1785 Lakeshore","1785 LAKESHORE RD W","MISSISSAUGA","ON","L5J1J6","204529405"
"CRSA1537802","Authorized to Open","Active","Cannabis Retail Store Authorization","43.708339479616","-79.295415673077","Cannabis Hut Ltd.","1097 VICTORIA PARK AVE","SCARBOROUGH","ON","M4B2K2","24109067"
"CRSA1537964","Authorized to Open","Active","Cannabis Retail Store Authorization","43.721552502234","-79.263089019462","Kindling Cannabis Scarborough","559 KENNEDY RD","SCARBOROUGH","ON","M1K2B1","206601013"
"CRSA1538061","Authorized to Open","Active","Cannabis Retail Store Authorization","43.636531212198","-79.78899116618","The Cannabis Guys","8335 FINANCIAL DR UNIT 5-6","BRAMPTON","ON","L6Y1M1","71926113"
"CRSA1538566","Authorized to Open","Active","Cannabis Retail Store Authorization","43.349154309067","-79.816960068334","KINDLING CANNABIS MOUNTAINSIDE","2232 MOUNTAINSIDE DR","BURLINGTON","ON","L7P1B5","182017428"
"CRSA1538741","Authorized to Open","Active","Cannabis Retail Store Authorization","42.037451799045","-82.725418695586","Discounted Cannabis","313 MAIN ST E UNIT 13","KINGSVILLE","ON","N9Y1A7","204922323"
"CRSA1539489","Authorized to Open","Active","Cannabis Retail Store Authorization","44.607065997369","-79.418379030851","Beaverton Cannabis","7 COLBORNE ST E","ORILLIA","ON","L3V1T4","205226908"
"CRSA1540235","Authorized to Open","Active","Cannabis Retail Store Authorization","45.4313056075366","-75.6795486068441","Highties Cannabis Store","484 RIDEAU ST","OTTAWA","ON","K1N5Z4","44327916"
"CRSA1540243","Authorized to Open","Active","Cannabis Retail Store Authorization","42.588411603397","-82.385632517927","One Plant Cannabis Superstore","30 MCNAUGHTON AVE UNIT 1B","WALLACEBURG","ON","N8A1R9","205530698"
"CRSA1540247","Authorized to Open","Active","Cannabis Retail Store Authorization","45.2688563380748","-75.2955900646891","HIGHTIES CANNABIS STORE","825 NOTRE DAME ST","EMBRUN","ON","K0A1W1","66822833"
"CRSA1540250","Authorized to Open","Active","Cannabis Retail Store Authorization","45.5422150640332","-74.9747864975136","Highties Cannabis Store","5787 COUNTY RD 17","PLANTAGENET","ON","K0B1L0","82361"
"CRSA1540254","Authorized to Open","Active","Cannabis Retail Store Authorization","45.4296399911072","-75.5685500314313","HIGHTIES CANNABIS STORE","2518 - 2520 INNES ROAD","OTTAWA","ON","K1B3J9","82237088"
"CRSA1540488","Authorized to Open","Active","Cannabis Retail Store Authorization","45.311140290141","-75.589074462461","Canna Cabana","4828 BANK ST UNIT C8","OTTAWA","ON","K1X 1G6","205605913"
"CRSA1540513","Authorized to Open","Active","Cannabis Retail Store Authorization","42.296818016235","-82.750266931369","Urbnbud","1306 COUNTY RD 22","BELLE RIVER","ON","N0R1A0","209145810"
"CRSA1540560","Authorized to Open","Active","Cannabis Retail Store Authorization","44.23448700655","-76.495130870722","710 Cannabis","477 PRINCESS ST","KINGSTON","ON","K7L1C3","267010"
"CRSA1540561","Authorized to Open","Active","Cannabis Retail Store Authorization","44.2611500081891","-76.574519982829","710 Cannabis","1057 MIDLAND AVE","KINGSTON","ON","K7P2X8","84181274"
"CRSA1541220","Authorized to Open","Active","Cannabis Retail Store Authorization","42.989034598222","-81.230061185188","Velaro Cannabis","637 DUNDAS ST UNIT 102","LONDON","ON","N5W2Z1","205831069"
"CRSA1541512","Authorized to Open","Active","Cannabis Retail Store Authorization","43.67667088922","-79.505397602685","Mary Jane's","239 SCARLETT RD","YORK","ON","M6N4K8","153524282"
"CRSA1541513","Authorized to Open","Active","Cannabis Retail Store Authorization","43.9433799888675","-78.8905600266953","MARYJANE’S CANNABIS","1900 SIMCOE ST N UNIT 1","OSHAWA","ON","L1G4Y3","93827051"
"CRSA1541514","Authorized to Open","Active","Cannabis Retail Store Authorization","43.7108861842865","-79.5350068615325","MaryJane's Cannabis","2596 WESTON RD","NORTH YORK","ON","M9N2A9","135270"
"CRSA1541515","Authorized to Open","Active","Cannabis Retail Store Authorization","43.6834771474116","-79.5665140499739","MaryJane's Cannabis","418 THE WESTWAY","ETOBICOKE","ON","M9R1H6","64496109"
"CRSA1541601","Authorized to Open","Active","Cannabis Retail Store Authorization","43.755487684978","-79.47156472107","Lifted & Co. Cannabis","1170 SHEPPARD AVE W SUITE 45A","NORTH YORK","ON","M3K2A3","205983328"
"CRSA1541627","Authorized to Open","Active","Cannabis Retail Store Authorization","43.231899320722","-79.856481077083","Discounted Cannabis","550 FENNELL AVE E UNIT 6B","HAMILTON","ON","L8V4S9","206417872"
"CRSA1542507","Authorized to Open","Active","Cannabis Retail Store Authorization","43.780725888806","-79.247359372325","Cannacore","108 CORPORATE DR UNIT 21 & 22","SCARBOROUGH","ON","M1H3H9","206915428"
"CRSA1542651","Authorized to Open","Active","Cannabis Retail Store Authorization","44.765982983991","-79.933112040131","Pop's Cannabis Co.","2 POYNTZ ST UNIT 54","PENETANGUISHENE","ON","L9M1M2","206357947"
"CRSA1542870","Authorized to Open","Active","Cannabis Retail Store Authorization","45.567458679698","-75.115891804507","Big River Cannabis","7190 COUNTY ROAD 17 ","ALFRED AND PLANTAGENET","ON","K0B 3K0","207427776"
"CRSA1542965","Authorized to Open","Active","Cannabis Retail Store Authorization","44.91853999203","-79.3724199660925","Miss Jones","150 SHARPE STREET EAST, UNIT 101","GRAVENHURST","ON ","P1P 1J2","71972929"
"CRSA1542967","Authorized to Open","Active","Cannabis Retail Store Authorization","46.3816299831409","-82.64505996492","Miss Jones","40 HILLSIDE DR S UNIT 3","ELLIOT LAKE","ON","P5A1M7","69081206"
"CRSA1542968","Authorized to Open","Active","Cannabis Retail Store Authorization","43.1731086197416","-80.277872628743","Miss Jones","185 KING GEORGE RD SUITE B5","BRANTFORD","ON","N3R7R9","65964276"
"CRSA1542969","Authorized to Open","Active","Cannabis Retail Store Authorization","43.2590400070227","-81.1437399876973","Miss Jones","6 WATER ST S UNIT 4","ST MARY'S","ON","N4X 1B0","82548649"
"CRSA1542971","Authorized to Open","Active","Cannabis Retail Store Authorization","44.3287255258083","-78.3407915956343","Miss Jones","1154 CHEMONG ROAD","PETERBOROUGH","ON","K9H 7S2","69044016"
"CRSA1542972","Authorized to Open","Active","Cannabis Retail Store Authorization","44.4054069647413","-79.7041458731893","Miss Jones","400 BAYFIELD ST, UNIT G58 G59 G61","BARRIE","ON","L4M4A1","66007336"
"CRSA1542974","Authorized to Open","Active","Cannabis Retail Store Authorization","42.984289016102","-79.242427041401","Miss Jones","300 LINCOLN ST UNIT 13-14","WELLAND","ON","L3B4N4","146613035"
"CRSA1542979","Authorized to Open","Active","Cannabis Retail Store Authorization","44.6090799547197","-79.4175801522891","Miss Jones","81 MISSISSAGA ST E","ORILLIA","ON","L3V1V6","64526192"
"CRSA1543284","Authorized to Open","Active","Cannabis Retail Store Authorization","44.145069492117","-77.413043481024","BUDGET CANNABIS","481 DUNDAS ST W SUITE 3","BELLEVILLE","ON","K8P1B6","206572503"
"CRSA1543310","Authorized to Open","Active","Cannabis Retail Store Authorization","43.240367892776","-79.81073533176","Discounted Cannabis","1384 MAIN ST E UNIT 2","HAMILTON","ON","L8K1C1","206585334"
"CRSA1543404","Authorized to Open","Active","Cannabis Retail Store Authorization","43.13012499508","-80.28670497252","Sessions Cannabis - West Brant","320 COLBORNE ST W UNIT 12","BRANTFORD","ON","N3T1M2","207458075"
"CRSA1543870","Authorized to Open","Active","Cannabis Retail Store Authorization","45.01840999118","-74.713901008812","Pay Less Cannabis","155 MONTREAL RD","CORNWALL","ON","K6H1B2","24137516"
"CRSA1544171","Authorized to Open","Active","Cannabis Retail Store Authorization","43.367211317349","-79.752960381914","FIKA Cannabis","5000 NEW ST SUITE 9","BURLINGTON","ON","L7L1V1","206899788"
"CRSA1544975","Authorized to Open","Active","Cannabis Retail Store Authorization","44.265768604477","-76.626281000965","CANNAKING CANNABIS","3527 PRINCESS ST","WESTBROOK","ON","K7P 3A7","147850076"
"CRSA1545081","Authorized to Open","Active","Cannabis Retail Store Authorization","45.028370793456","-74.89682012","Moon Bud","7 MOULINETTE RD, UNIT 1","LONG SAULT","ON","K0C 1P0","207234738"
"CRSA1545187","Authorized to Open","Active","Cannabis Retail Store Authorization","42.886512984003","-79.25424192066","Paradise Cannabis","111 CLARENCE ST UNIT A1","PORT COLBORNE","ON","L3K3G2","122269743"
"CRSA1545673","Authorized to Open","Active","Cannabis Retail Store Authorization","43.9285599877725","-80.1005900092891"," SPOT420 THE CANNABIS STORE","88 FIRST ST UNIT 4B","ORANGEVILLE","ON","L9W3J6","80222948"
"CRSA1545740","Authorized to Open","Active","Cannabis Retail Store Authorization","42.036564700322","-82.600710979943","The Cannabis Retail Store","288 ERIE ST S UNIT 4","LEAMINGTON","ON","N8H3C5","211391965"
"CRSA1545856","Authorized to Open","Active","Cannabis Retail Store Authorization","43.7307161363031","-79.4665363086444","Take Me Home Cannabis","820 WILSON AVE","NORTH YORK","ON","M3K1E5","44530253"
"CRSA1546458","Authorized to Open","Active","Cannabis Retail Store Authorization","48.721315711141","-94.568811680455","High Pines","317 FOURTH ST","RAINY RIVER","ON","P0W1L0","208625434"
"CRSA1546910","Authorized to Open","Active","Cannabis Retail Store Authorization","46.3656658208982","-79.910995508444","POP’S CANNABIS CO.","12006 17 HWY E SUITE 2","STURGEON FALLS","ON","P2B3K8","77094372"
"CRSA1546915","Authorized to Open","Active","Cannabis Retail Store Authorization","48.1479600063283","-80.0453700311693","POP’S CANNABIS CO.","150 GOVERNMENT RD W UNIT 260","KIRKLAND LAKE","ON","P2N2E9","77029083"
